20,SOMEONE YOU LOVED,Lewis Capaldi,18090471,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
21,MEMORIES,Maroon 5,16123993,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,SUPALONELY,BENEE,15739716,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
23,ADORE YOU,Harry Styles,15509904,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
24,YUMMY,Justin Bieber,15261992,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
25,LIFE IS GOOD (FEAT. DRAKE),Future,14895843,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
26,EVERYTHING I WANTED,Billie Eilish,14459714,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
27,ROJO,J Balvin,14405081,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
28,BAD GUY,Billie Eilish,14334815,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
29,PHYSICAL,Dua Lipa,13924737,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
30,LA SANTA,Bad Bunny,13753651,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
31,VETE,Bad Bunny,13588945,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
32,MYRON,Lil Uzi Vert,13533191,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
33,BEFORE YOU GO,Lewis Capaldi,13348029,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
34,SEÑORITA,Shawn Mendes,13127276,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
35,P2,Lil Uzi Vert,12913888,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
36,THAT WAY - BONUS TRACK,Lil Uzi Vert,12877328,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
37,STUPID LOVE,Lady Gaga,12300045,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
38,SIGUES CON EL,Dímelo Flow,12223806,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
39,NO TIME TO DIE,Billie Eilish,12214574,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
40,YO PERREO SOLA,Bad Bunny,11928765,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
41,WHATS POPPIN,Jack Harlow,11866541,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
42,AFTER HOURS,The Weeknd,11535615,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
43,YOU SHOULD BE SAD,Halsey,11527455,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
44,MY OH MY (FEAT. DABABY),Camila Cabello,11366753,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
45,RITMO (BAD BOYS FOR LIFE),Black Eyed Peas,11298895,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,MORADO,J Balvin,11216113,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
47,MORAL OF THE STORY,Ashe,10942315,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
48,HIGH FASHION (FEAT. MUSTARD),Roddy Ricch,10861309,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
49,DIOSA,Myke Towers,10112202,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
50,TATTOO,Rauw Alejandro,10049275,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
51,SUNFLOWER - SPIDER-MAN: INTO THE SPIDER-VERSE,Post Malone,10029556,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
52,RIDE IT,Regard,9884008,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
53,BABY PLUTO,Lil Uzi Vert,9829732,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
54,CITY OF ANGELS,24kGoldn,9681551,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
55,HOLA - REMIX,Dalex,9541179,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
56,LOVELY (WITH KHALID),Billie Eilish,9523633,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
57,HOT GIRL BUMMER,blackbear,9266963,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
58,LOSE CONTROL,MEDUZA,9174163,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
59,I DON'T CARE (WITH JUSTIN BIEBER),Ed Sheeran,9122456,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
60,PERO YA NO,Bad Bunny,9075021,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
61,BEAN (KOBE) [FEAT. CHIEF KEEF],Lil Uzi Vert,9039518,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
62,BOSS BITCH,Doja Cat,8814443,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
63,OPRAH’S BANK ACCOUNT (LIL YACHTY & DABABY FEAT. DRAKE),Lil Yachty,8746267,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
64,TO DIE FOR,Sam Smith,8589657,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
65,10000 HOURS (WITH JUSTIN BIEBER),Dan + Shay,8539551,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
66,SUICIDAL (REMIX) [FEAT. JUICE WRLD],YNW Melly,8528593,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
67,LUCID DREAMS,Juice WRLD,8448420,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,YESSIRSKIII,Lil Uzi Vert,8374259,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
69,IF THE WORLD WAS ENDING - FEAT. JULIA MICHAELS,JP Saxe,8316157,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
70,WHAT A MAN GOTTA DO,Jonas Brothers,8241181,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
71,FOREVER (FEAT. POST MALONE & CLEVER),Justin Bieber,8128820,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
72,WHAT IF I TOLD YOU THAT I LOVE YOU,Ali Gatie,8117572,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
73,KEII,Anuel AA,8088142,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
74,I LOVE ME,Demi Lovato,8046963,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
75,NO IDEA,Don Toliver,7907726,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
76,BEAUTIFUL PEOPLE (FEAT. KHALID),Ed Sheeran,7876096,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
77,BALLIN' (WITH RODDY RICCH),Mustard,7875773,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
78,WHEN THE PARTY'S OVER,Billie Eilish,7817939,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
79,HIGHEST IN THE ROOM,Travis Scott,7779418,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
80,LO MEIN,Lil Uzi Vert,7695493,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
81,KNOW YOUR WORTH,Khalid,7563887,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
82,A TU MERCED,Bad Bunny,7467083,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
83,ME GUSTA,Shakira,7449196,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
84,MUÉVELO,Nicky Jam,7437789,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
85,SUICIDAL,YNW Melly,7414237,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
86,WANNABE,ITZY,7369150,https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA
87,BICHIYAL,Bad Bunny,7338342,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
88,SHALLOW,Lady Gaga,7329062,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
89,NEVER SEEN THE RAIN,Tones And I,7248384,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
90,ROCKSTAR (FEAT. 21 SAVAGE),Post Malone,7193560,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
91,CHINA,Anuel AA,7190088,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
92,BOP,DaBaby,7171080,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
93,LALALA,Y2K,7162705,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
94,FUTSAL SHUFFLE 2020 - BONUS TRACK,Lil Uzi Vert,7075573,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
95,LOSE YOU TO LOVE ME,Selena Gomez,7004930,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
96,WATERMELON SUGAR,Harry Styles,6924413,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
97,7 RINGS,Ariana Grande,6908892,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
98,IT'S YOU,Ali Gatie,6897629,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
99,GOODBYES (FEAT. YOUNG THUG),Post Malone,6831987,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
101,BELIEVER,Imagine Dragons,6659890,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
102,LA CANCIÓN,J Balvin,6627891,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
103,BANDIT (WITH YOUNGBOY NEVER BROKE AGAIN),Juice WRLD,6608163,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
104,CARDIGAN,Don Toliver,6586204,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
105,HAPPIER,Marshmello,6576011,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
106,25/8,Bad Bunny,6547479,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
107,CALLAITA,Bad Bunny,6512954,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
108,SUGAR,BROCKHAMPTON,6488561,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
109,SILLY WATCH,Lil Uzi Vert,6442451,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
110,FANTASIAS,Rauw Alejandro,6417268,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
111,SOLIÁ,Bad Bunny,6399778,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
112,OLD TOWN ROAD - REMIX,Lil Nas X,6362681,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
113,NO JUDGEMENT,Niall Horan,6344554,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
114,SKECHERS,DripReport,6324169,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
115,RANSOM,Lil Tecca,6290137,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
116,IN YOUR EYES (FEAT. ALIDA),Robin Schulz,6270430,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
117,GO STUPID (FEAT. NLE CHOPPA & MIKE WILL MADE-IT),Polo G,6255489,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
118,ESTÁ CABRÓN SER YO,Bad Bunny,6183206,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
119,WOAH,Lil Baby,6165672,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
120,HABLAMOS MAÑANA,Bad Bunny,6105711,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
121,NO ME CONOCE - REMIX,Jhay Cortez,6093021,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
122,LIKE THAT (FEAT. GUCCI MANE),Doja Cat,6086557,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
123,MEDUSA,Jhay Cortez,6075612,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
124,ON,BTS,6062810,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
125,GET YOU THE MOON (FEAT. SNØW),Kina,6038247,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
126,LOTUS,Lil Uzi Vert,6017103,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
127,FEEL ME,Selena Gomez,6011577,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
128,WOW.,Post Malone,5996010,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
129,SE ME OLVIDÓ,Christian Nodal,5943325,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
130,SAD!,XXXTENTACION,5933625,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
131,OUT WEST (FEAT. YOUNG THUG),JACKBOYS,5919050,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
132,LETTRE À UNE FEMME,Ninho,5895243,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
133,JOCELYN FLORES,XXXTENTACION,5869062,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
134,BRUISES,Lewis Capaldi,5866345,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
135,BOHEMIAN RHAPSODY - 2011 MIX,Queen,5863900,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
136,WITHOUT ME,Halsey,5806508,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
137,SICKO MODE,Travis Scott,5795343,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
138,SUCKER,Jonas Brothers,5793363,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
139,FANTASIAS - REMIX,Rauw Alejandro,5783342,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
140,ROBBERY,Juice WRLD,5782907,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
141,HOW DO YOU SLEEP?,Sam Smith,5724404,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
142,SAY YOU WON'T LET GO,James Arthur,5651525,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
143,JULY,Noah Cyrus,5640290,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
144,BLANCO,J Balvin,5603476,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
145,SHAPE OF YOU,Ed Sheeran,5596798,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
146,QUE MALO,Bad Bunny,5544180,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
147,LEADERS (FEAT. NAV),Lil Uzi Vert,5496780,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
148,XO TOUR LLIF3,Lil Uzi Vert,5486889,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
149,STRAWBERRY PEELS (FEAT. YOUNG THUG & GUNNA),Lil Uzi Vert,5468083,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
150,ALONE PT. II,Alan Walker,5455709,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
151,LA ZONA,Bad Bunny,5440382,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
152,TOES (FEAT. LIL BABY & MONEYBAGG YO),DaBaby,5415097,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
153,WASSUP (FEAT. FUTURE),Lil Uzi Vert,5415044,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
154,UNA VEZ,Bad Bunny,5411302,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
155,MOONLIGHT,XXXTENTACION,5404664,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
156,OCEAN EYES,Billie Eilish,5387014,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
157,B.S. (FEAT. H.E.R.),Jhené Aiko,5343699,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
158,MOON RELATE,Lil Uzi Vert,5324545,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
159,CAN WE KISS FOREVER?,Kina,5314606,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
160,THE LESS I KNOW THE BETTER,Tame Impala,5281594,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
161,DIOR,Pop Smoke,5256948,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
162,HEARTLESS,The Weeknd,5231528,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
163,BLACK AND WHITE,Niall Horan,5204120,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
164,GOOSEBUMPS,Travis Scott,5197614,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
165,THE OTHER SIDE (FROM TROLLS WORLD TOUR),SZA,5193927,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
166,MAKE YOU MINE,PUBLIC,5175757,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
167,MANIAC,Conan Gray,5130810,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
168,WHINE UP,Nicky Jam,5130783,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
169,MONEY IN THE GRAVE (DRAKE FT. RICK ROSS),Drake,5121172,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
170,DANCING WITH A STRANGER (WITH NORMANI),Sam Smith,5104647,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
171,PERFECT,Ed Sheeran,5085326,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
172,GOOD AS HELL (FEAT. ARIANA GRANDE),Lizzo,5084413,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq
173,BETTER NOW,Post Malone,5082429,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
174,LIGHTS UP,Harry Styles,5072145,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
175,JANGUEO,Alex Rose,5057070,https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
176,AYY MACARENA,Tyga,5046905,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
177,TRAP THIS WAY (THIS WAY),Lil Uzi Vert,5043990,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL
178,SWEET BUT PSYCHO,Ava Max,5034262,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
179,EASTSIDE (WITH HALSEY & KHALID),benny blanco,5023545,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
180,WHO (FEAT. BTS),Lauv,5004752,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
181,HOMECOMING,Lil Uzi Vert,4988839,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
182,HATE ME (WITH JUICE WRLD),Ellie Goulding,4963955,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
183,PIECE OF YOUR HEART,MEDUZA,4957195,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
184,GOT THE GUAP (FEAT. YOUNG THUG),Lil Uzi Vert,4946997,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
185,I LIKE ME BETTER,Lauv,4931199,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
186,PRICES,Lil Uzi Vert,4898167,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
187,ALL OF ME,John Legend,4891281,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
188,I CAN SHOW YOU,Lil Uzi Vert,4831405,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
189,THANK U NEXT,Ariana Grande,4831219,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
190,I'M SORRY,Lil Uzi Vert,4818039,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
191,BLACK SWAN,BTS,4802069,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
192,BAD CHILD,Tones And I,4787180,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
193,ADICTO (WITH ANUEL AA & OZUNA),Tainy,4785720,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
194,I.F.L.Y.,Bazzi,4781064,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
195,GIRLS LIKE YOU (FEAT. CARDI B),Maroon 5,4758806,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
196,<3,Bad Bunny,4755477,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
197,HIGHER LOVE,Kygo,4753432,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
198,BAD GIRLS GOOD VIBES,Ufo361,4752181,https://open.spotify.com/track/7IxGslFZA5QhgXbUsDmcjf
199,LET ME DOWN SLOWLY,Alec Benjamin,4738930,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
200,LIBERDADE PROVISÓRIA - AO VIVO,Henrique & Juliano,4730891,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
