1,BLINDING LIGHTS,The Weeknd,41066317,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2,THE BOX,Roddy Ricch,37470185,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,DANCE MONKEY,Tones And I,36071262,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,DON'T START NOW,Dua Lipa,32169572,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
5,LA DIFÍCIL,Bad Bunny,29598307,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
6,INTENTIONS (FEAT. QUAVO),Justin Bieber,27261529,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
7,SI VEO A TU MAMÁ,Bad Bunny,25902740,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
8,SAY SO,Doja Cat,25693166,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
9,TUSA,KAROL G,25559126,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
10,IGNORANTES,Bad Bunny,24557120,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
11,FALLING,Trevor Daniel,24350925,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
12,ROXANNE,Arizona Zervas,22926539,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,SAFAERA,Bad Bunny,22902153,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
14,CIRCLES,Post Malone,19990944,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,BABY PLUTO,Lil Uzi Vert,19868123,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
16,THAT WAY - BONUS TRACK,Lil Uzi Vert,19179897,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
17,LA SANTA,Bad Bunny,18935957,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
18,SOMEONE YOU LOVED,Lewis Capaldi,18934696,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,ROSES - IMANBEK REMIX,SAINt JHN,18241624,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
20,BLUEBERRY FAYGO,Lil Mosey,18207525,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
21,P2,Lil Uzi Vert,18179065,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
22,DEATH BED (COFFEE FOR YOUR HEAD),Powfu,18052083,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
23,GODZILLA (FEAT. JUICE WRLD),Eminem,18003591,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
24,SUNDAY BEST,Surfaces,17775498,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
25,YUMMY,Justin Bieber,17419811,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
26,VETE,Bad Bunny,17198611,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
27,MEMORIES,Maroon 5,17048480,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
28,LIFE IS GOOD (FEAT. DRAKE),Future,16868529,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
29,STUPID LOVE,Lady Gaga,16190908,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
30,ADORE YOU,Harry Styles,16183348,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
31,LO MEIN,Lil Uzi Vert,16121763,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
32,EVERYTHING I WANTED,Billie Eilish,15786729,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
33,NO TIME TO DIE,Billie Eilish,15278508,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
34,BAD GUY,Billie Eilish,15152307,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,YO PERREO SOLA,Bad Bunny,15042972,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
36,SILLY WATCH,Lil Uzi Vert,14661790,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
37,PHYSICAL,Dua Lipa,14457363,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
38,ROJO,J Balvin,14266798,https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG
39,BEFORE YOU GO,Lewis Capaldi,14065736,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,SEÑORITA,Shawn Mendes,14021665,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
41,AFTER HOURS,The Weeknd,13857009,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
42,YOU SHOULD BE SAD,Halsey,13776499,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
43,SIGUES CON EL,Dímelo Flow,13400960,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
44,PERO YA NO,Bad Bunny,13005967,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
45,RITMO (BAD BOYS FOR LIFE),Black Eyed Peas,12970153,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
46,I LOVE ME,Demi Lovato,12811166,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
47,MY OH MY (FEAT. DABABY),Camila Cabello,12589498,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
48,MORADO,J Balvin,12586558,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
49,SUPALONELY,BENEE,12085039,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
50,MORAL OF THE STORY,Ashe,12068945,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
51,HOMECOMING,Lil Uzi Vert,12068329,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
52,I'M SORRY,Lil Uzi Vert,11828199,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
53,PRICES,Lil Uzi Vert,11412571,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
54,HIGH FASHION (FEAT. MUSTARD),Roddy Ricch,11375719,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
55,WHATS POPPIN,Jack Harlow,10889702,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
56,HOLA - REMIX,Dalex,10699196,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
57,FUTSAL SHUFFLE 2020 - BONUS TRACK,Lil Uzi Vert,10691864,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
58,SUNFLOWER - SPIDER-MAN: INTO THE SPIDER-VERSE,Post Malone,10650207,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
59,RIDE IT,Regard,10588562,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
60,POP,Lil Uzi Vert,10484727,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
61,CELEBRATION STATION,Lil Uzi Vert,10396969,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4
62,DIOSA,Myke Towers,10359508,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
63,LOSE CONTROL,MEDUZA,10092989,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
64,BIGGER THAN LIFE,Lil Uzi Vert,9974143,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
65,I DON'T CARE (WITH JUSTIN BIEBER),Ed Sheeran,9914294,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
66,BICHIYAL,Bad Bunny,9880426,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
67,TATTOO,Rauw Alejandro,9856446,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
68,VENETIA,Lil Uzi Vert,9824605,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
69,A TU MERCED,Bad Bunny,9784322,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
70,FOREVER (FEAT. POST MALONE & CLEVER),Justin Bieber,9724934,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
71,TO DIE FOR,Sam Smith,9722034,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
72,HOT GIRL BUMMER,blackbear,9611357,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
73,YOU BETTER MOVE,Lil Uzi Vert,9533898,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw
74,CITY OF ANGELS,24kGoldn,9517415,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
75,LOVELY (WITH KHALID),Billie Eilish,9413297,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
76,SOLIÁ,Bad Bunny,9340683,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
77,KEII,Anuel AA,9335232,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
78,10000 HOURS (WITH JUSTIN BIEBER),Dan + Shay,9225155,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
79,WHAT A MAN GOTTA DO,Jonas Brothers,9063194,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
80,25/8,Bad Bunny,8949422,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
81,SE ME OLVIDÓ,Christian Nodal,8725767,https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e
82,WHAT IF I TOLD YOU THAT I LOVE YOU,Ali Gatie,8641616,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
83,ESTÁ CABRÓN SER YO,Bad Bunny,8607384,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG
84,BEAUTIFUL PEOPLE (FEAT. KHALID),Ed Sheeran,8525214,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
85,MUÉVELO,Nicky Jam,8520013,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
86,HABLAMOS MAÑANA,Bad Bunny,8478676,https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h
87,BALLIN' (WITH RODDY RICCH),Mustard,8477579,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
88,HIGHEST IN THE ROOM,Travis Scott,8421659,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
89,ME GUSTA,Shakira,8324124,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
90,SHALLOW,Lady Gaga,8312491,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
91,SUICIDAL,YNW Melly,8299173,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
92,WHEN THE PARTY'S OVER,Billie Eilish,8245898,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
93,CHROME HEART TAGS,Lil Uzi Vert,8219307,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
94,KNOW YOUR WORTH,Khalid,8186922,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
95,LUCID DREAMS,Juice WRLD,8176125,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
96,IF THE WORLD WAS ENDING - FEAT. JULIA MICHAELS,JP Saxe,8159326,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
97,LA CANCIÓN,J Balvin,8002193,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
98,QUE MALO,Bad Bunny,7973160,https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1
99,CHINA,Anuel AA,7939446,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
100,LA ZONA,Bad Bunny,7918726,https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j
101,LOSE YOU TO LOVE ME,Selena Gomez,7881482,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
102,BUST ME,Lil Uzi Vert,7828045,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
103,ON,BTS,7770074,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
104,ROCKSTAR (FEAT. 21 SAVAGE),Post Malone,7751709,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
105,CALLAITA,Bad Bunny,7713775,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
106,NEVER SEEN THE RAIN,Tones And I,7592001,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
107,BOSS BITCH,Doja Cat,7583588,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
108,UNA VEZ,Bad Bunny,7552126,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
109,BOP,DaBaby,7546240,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
110,WATERMELON SUGAR,Harry Styles,7526768,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
111,GOODBYES (FEAT. YOUNG THUG),Post Malone,7458397,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
112,FEEL ME,Selena Gomez,7451721,https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4
113,WHO (FEAT. BTS),Lauv,7429546,https://open.spotify.com/track/2qG81jL9UIP54uS8gYyP4k
114,7 RINGS,Ariana Grande,7412522,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
115,FANTASIAS,Rauw Alejandro,7366337,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
116,SUGAR,BROCKHAMPTON,7276519,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
117,RENÉ,Residente,7240117,https://open.spotify.com/track/6gm12xlADJwiBbHIKBXzGW
118,IT'S YOU,Ali Gatie,7156674,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
119,NO ME CONOCE - REMIX,Jhay Cortez,7145468,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
121,LALALA,Y2K,7112136,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
122,SECURE THE BAG,Lil Uzi Vert,7053947,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
123,<3,Bad Bunny,7031130,https://open.spotify.com/track/4MZSqgwlE71CWZ6qQ3gkKm
124,GO STUPID (FEAT. NLE CHOPPA & MIKE WILL MADE-IT),Polo G,6997406,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
125,WOAH,Lil Baby,6931264,https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob
126,LETTRE À UNE FEMME,Ninho,6813388,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
127,NO IDEA,Don Toliver,6729795,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
128,BANDIT (WITH YOUNGBOY NEVER BROKE AGAIN),Juice WRLD,6725612,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
129,BELIEVER,Imagine Dragons,6708817,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
130,B.S. (FEAT. H.E.R.),Jhené Aiko,6698476,https://open.spotify.com/track/63wx9vdskaXbYxyDx4oJCZ
131,HAPPIER,Marshmello,6617815,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
132,WOW.,Post Malone,6612382,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
133,OLD TOWN ROAD - REMIX,Lil Nas X,6522488,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
134,THE OTHER SIDE (FROM TROLLS WORLD TOUR),SZA,6461447,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
135,OUT WEST (FEAT. YOUNG THUG),JACKBOYS,6452778,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
136,MEDUSA,Jhay Cortez,6430366,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
137,XO TOUR LLIF3,Lil Uzi Vert,6381811,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
138,BLANCO,J Balvin,6340627,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc
